rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
G,"Comedy, Kids & Family, Science Fiction & Fantasy",95,Fresh,70,23,57
R,Horror,106,Fresh,91,35,76
G,"Classics, Drama, Romance",118,Certified Fresh,92,52,84
G,"Animation, Kids & Family",30,Fresh,73,15,72
NR,Drama,99,Fresh,86,7,61
PG,Comedy,96,Rotten,58,12,51
PG,Comedy,101,Fresh,65,20,50
R,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",118,Fresh,78,27,49
R,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",80,Rotten,33,12,29
PG,"Art House & International, Drama",110,Certified Fresh,91,44,83
R,"Classics, Drama",109,Fresh,78,9,77
R,"Action & Adventure, Art House & International",102,Fresh,67,9,63
R,"Comedy, Drama, Romance",79,Certified Fresh,92,52,92
R,"Action & Adventure, Classics, Drama",122,Fresh,85,20,82
PG,"Classics, Comedy, Musical & Performing Arts, Special Interest, Romance",98,Rotten,33,6,51
PG,"Action & Adventure, Comedy, Drama, Mystery & Suspense",123,Fresh,92,26,80
R,Drama,122,Certified Fresh,93,43,93
NR,"Classics, Comedy, Musical & Performing Arts, Western",81,Fresh,89,9,59
PG,"Action & Adventure, Cult Movies, Drama, Mystery & Suspense",105,Rotten,43,14,66
PG,"Comedy, Romance",110,Fresh,83,18,84
NR,"Art House & International, Classics, Comedy, Drama, Romance",114,Fresh,82,17,87
PG,"Classics, Drama, Romance",144,Rotten,39,36,47
G,"Action & Adventure, Classics, Comedy, Kids & Family, Romance",130,Fresh,74,23,83
G,"Action & Adventure, Classics, Drama",141,Rotten,25,12,61
PG,"Horror, Mystery & Suspense",90,Rotten,44,9,29
NR,"Action & Adventure, Animation, Classics, Comedy, Kids & Family",74,Fresh,67,12,53
NR,"Action & Adventure, Drama, Western",85,Fresh,100,10,89
PG-13,Comedy,111,Rotten,33,21,45
NR,"Classics, Musical & Performing Arts",143,Fresh,64,14,74
PG,"Comedy, Drama, Musical & Performing Arts",92,Certified Fresh,98,42,80
R,"Horror, Mystery & Suspense",93,Certified Fresh,96,68,89
NR,"Classics, Drama",153,Fresh,91,34,80
R,"Drama, Horror",104,Rotten,11,9,28
PG,"Action & Adventure, Classics, Drama",93,Fresh,92,13,81
R,Drama,105,Fresh,78,23,67
NR,"Classics, Drama, Mystery & Suspense",109,Fresh,100,11,80
G,"Classics, Horror",113,Fresh,87,39,82
NR,"Action & Adventure, Classics, Drama",161,Fresh,67,9,51
R,"Action & Adventure, Drama",103,Rotten,20,5,29
PG-13,"Documentary, Special Interest",80,Fresh,60,5,67
PG,"Comedy, Science Fiction & Fantasy, Romance, Sports & Fitness",101,Fresh,89,37,68
G,"Action & Adventure, Classics, Drama, Kids & Family",88,Fresh,100,15,74
NR,"Action & Adventure, Art House & International, Classics, Drama",139,Fresh,97,31,93
R,"Horror, Mystery & Suspense",83,Fresh,67,24,54
PG,"Action & Adventure, Drama, Mystery & Suspense",126,Rotten,33,12,37
R,"Action & Adventure, Comedy, Drama, Mystery & Suspense",97,Fresh,85,13,75
NR,"Classics, Comedy, Drama, Musical & Performing Arts",120,Fresh,75,8,49
NR,"Comedy, Horror",91,Fresh,79,38,46
R,"Comedy, Romance",95,Fresh,60,5,50
NR,Drama,93,Rotten,41,39,36
NR,"Classics, Drama, Horror, Mystery & Suspense",80,Fresh,91,11,83
R,"Art House & International, Classics, Mystery & Suspense",86,Fresh,94,17,72
PG,"Drama, Horror, Mystery & Suspense",88,Certified Fresh,95,41,72
NR,"Classics, Drama, Horror",74,Fresh,92,24,73
NR,"Classics, Drama",108,Fresh,82,28,89
R,"Art House & International, Drama, Mystery & Suspense",95,Rotten,43,7,22
PG,"Classics, Drama, Horror, Special Interest",100,Fresh,91,23,76
NR,"Classics, Drama, Romance",115,Fresh,100,13,87
PG,"Action & Adventure, Drama, Mystery & Suspense, Television",117,Rotten,50,12,50
R,"Action & Adventure, Classics, Drama, Mystery & Suspense",120,Fresh,71,7,46
R,"Action & Adventure, Drama, Mystery & Suspense",109,Rotten,40,10,38
NR,"Classics, Drama",125,Fresh,84,25,91
PG,"Classics, Comedy",95,Fresh,88,24,83
R,"Action & Adventure, Drama, Mystery & Suspense",109,Rotten,25,8,17
R,Drama,134,Fresh,84,37,88
R,"Horror, Mystery & Suspense",92,Rotten,29,7,22
PG,"Classics, Comedy, Romance",105,Fresh,100,20,69
NR,"Classics, Drama",91,Fresh,93,14,78
PG,"Classics, Drama, Faith & Spirituality",128,Fresh,92,24,91
PG,Classics,175,Fresh,97,36,77
NR,"Classics, Science Fiction & Fantasy",78,Fresh,82,11,55
PG,"Horror, Mystery & Suspense, Science Fiction & Fantasy",102,Rotten,36,14,33
PG,"Classics, Mystery & Suspense, Science Fiction & Fantasy",80,Certified Fresh,98,56,85
PG,"Horror, Mystery & Suspense, Science Fiction & Fantasy",115,Certified Fresh,93,57,81
NR,"Classics, Comedy, Horror, Science Fiction & Fantasy",72,Fresh,100,37,85
R,"Drama, Horror, Mystery & Suspense",111,Rotten,40,5,51
PG,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",98,Rotten,56,25,40
PG,Drama,104,Fresh,88,8,60
NR,"Classics, Comedy, Drama, Romance",72,Fresh,100,11,82
R,"Classics, Drama, Horror, Mystery & Suspense",90,Fresh,75,20,39
G,"Action & Adventure, Art House & International, Classics, Drama, Romance",96,Fresh,80,15,65
G,"Classics, Comedy, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",78,Rotten,43,7,37
G,"Animation, Kids & Family, Musical & Performing Arts, Television",48,Rotten,57,7,61
NR,"Action & Adventure, Art House & International, Classics, Mystery & Suspense",98,Rotten,55,20,35
G,"Action & Adventure, Classics, Kids & Family, Science Fiction & Fantasy",104,Certified Fresh,93,42,79
NR,"Classics, Drama, Musical & Performing Arts",89,Fresh,74,27,57
PG,"Drama, Musical & Performing Arts",115,Rotten,19,21,71
G,"Drama, Musical & Performing Arts, Faith & Spirituality",108,Rotten,55,22,76
NR,"Classics, Drama",103,Fresh,89,9,88
NR,"Action & Adventure, Art House & International, Classics, Drama",103,Fresh,90,10,82
NR,"Classics, Drama, Mystery & Suspense",121,Fresh,95,21,81
G,"Action & Adventure, Art House & International, Classics, Drama",116,Rotten,40,5,35
G,"Action & Adventure, Classics, Drama",109,Rotten,57,14,56
R,"Action & Adventure, Drama, Mystery & Suspense",111,Rotten,20,10,19
R,"Action & Adventure, Drama",98,Rotten,40,10,65
G,"Classics, Drama, Musical & Performing Arts",95,Rotten,40,5,56
PG,"Action & Adventure, Drama, Mystery & Suspense",122,Rotten,46,13,33
G,"Classics, Musical & Performing Arts, Romance",133,Fresh,96,25,83
G,"Action & Adventure, Classics, Horror",103,Certified Fresh,98,60,86
PG,"Action & Adventure, Horror, Science Fiction & Fantasy",134,Rotten,53,38,31
PG,"Comedy, Drama, Mystery & Suspense",109,Certified Fresh,88,58,90
PG-13,"Classics, Drama, Faith & Spirituality",165,Fresh,85,20,77
G,"Action & Adventure, Classics, Drama",102,Fresh,92,12,60
PG,"Classics, Mystery & Suspense",99,Certified Fresh,98,43,88
NR,"Art House & International, Classics, Comedy, Drama, Mystery & Suspense",97,Fresh,100,23,87
NR,"Classics, Mystery & Suspense",90,Certified Fresh,100,61,91
PG,"Drama, Science Fiction & Fantasy",89,Rotten,36,39,73
NR,"Classics, Drama",108,Fresh,91,11,85
PG,"Classics, Drama",95,Fresh,100,13,83
NR,"Classics, Comedy, Drama",94,Fresh,91,23,86
PG,"Classics, Drama",134,Fresh,92,38,90
NR,"Animation, Art House & International, Kids & Family",30,Fresh,75,12,53
NR,"Classics, Drama, Kids & Family",102,Fresh,88,8,72
G,"Classics, Comedy, Drama, Kids & Family, Musical & Performing Arts",91,Fresh,88,8,81
PG,"Art House & International, Comedy, Drama, Romance",109,Fresh,69,26,85
R,"Classics, Comedy, Cult Movies, Horror",70,Fresh,92,12,55
PG-13,"Comedy, Horror, Musical & Performing Arts, Science Fiction & Fantasy",94,Certified Fresh,90,51,79
NR,"Classics, Drama, Kids & Family, Romance",115,Fresh,93,14,78
G,"Classics, Drama, Kids & Family, Romance",121,Fresh,83,6,83
R,"Action & Adventure, Drama, Mystery & Suspense",115,Rotten,17,12,50
NR,"Classics, Comedy, Drama",152,Fresh,93,42,84
NR,"Classics, Drama",174,Fresh,94,16,86
NR,"Classics, Drama",105,Fresh,89,18,82
R,"Action & Adventure, Classics, Comedy, Drama",125,Fresh,81,32,75
NR,"Art House & International, Classics, Drama",99,Fresh,92,12,76
NR,"Action & Adventure, Classics, Drama",66,Fresh,100,6,66
G,"Action & Adventure, Classics, Comedy, Kids & Family, Science Fiction & Fantasy",110,Fresh,75,16,66
PG,"Comedy, Romance",96,Rotten,40,5,29
PG,"Classics, Drama",122,Fresh,100,10,81
NR,"Art House & International, Drama, Mystery & Suspense",105,Certified Fresh,100,53,95
PG,"Comedy, Drama, Science Fiction & Fantasy, Romance",102,Rotten,45,11,82
G,"Art House & International, Comedy, Musical & Performing Arts, Science Fiction & Fantasy, Television, Romance",134,Fresh,91,23,85
NR,"Classics, Drama",88,Certified Fresh,90,40,85
R,"Action & Adventure, Classics, Drama, Western",126,Certified Fresh,88,43,87
PG,"Comedy, Special Interest, Romance",110,Rotten,40,10,42
PG,"Drama, Mystery & Suspense",101,Certified Fresh,100,55,91
G,"Classics, Drama",121,Fresh,82,38,87
PG-13),"Classics, Drama, Mystery & Suspense",127,Certified Fresh,96,56,90
PG-13,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",112,Rotten,47,17,46
R,"Action & Adventure, Mystery & Suspense",121,Fresh,94,36,77
PG,"Comedy, Science Fiction & Fantasy, Romance",90,Rotten,19,36,55
NR,"Action & Adventure, Classics, Western, Romance",80,Fresh,88,8,70
NR,"Classics, Drama, Romance",90,Fresh,100,34,87
R,"Horror, Mystery & Suspense, Romance",91,Rotten,47,15,51
R,"Action & Adventure, Classics, Drama, Mystery & Suspense",100,Rotten,40,5,66
NR,"Classics, Drama",85,Fresh,77,13,74
PG,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",108,Rotten,5,20,12
PG-13,"Action & Adventure, Art House & International, Classics, Drama, Science Fiction & Fantasy",115,Certified Fresh,98,124,92
NR,"Classics, Comedy, Drama, Science Fiction & Fantasy, Romance",117,Fresh,91,11,62
PG,"Action & Adventure, Classics, Drama, Science Fiction & Fantasy",94,Fresh,95,20,63
NR,"Classics, Drama",107,Fresh,100,23,88
R,Action & Adventure,101,Rotten,20,15,42
PG,"Art House & International, Drama",126,Fresh,64,25,87
NR,"Classics, Comedy, Drama",123,Fresh,92,25,85
G,"Action & Adventure, Classics, Drama",116,Fresh,86,21,73
NR,"Classics, Comedy",77,Fresh,94,18,83
PG,"Classics, Comedy, Drama, Science Fiction & Fantasy",92,Fresh,88,25,68
PG,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",136,Fresh,61,49,43
NR,"Classics, Drama",74,Fresh,70,10,46
NR,"Classics, Drama, Musical & Performing Arts",119,Fresh,78,9,90
NR,"Classics, Comedy, Romance",95,Fresh,67,21,49
PG-13,"Drama, Mystery & Suspense",110,Rotten,36,11,45
NR,"Classics, Horror, Romance",72,Fresh,93,28,72
G,"Art House & International, Classics, Horror",86,Fresh,89,9,64
NR,"Classics, Drama, Mystery & Suspense",102,Fresh,88,17,39
G,"Musical & Performing Arts, Romance",152,Fresh,94,17,85
NR,"Action & Adventure, Classics, Drama",122,Fresh,94,35,84
NR,"Action & Adventure, Classics, Drama",179,Fresh,68,19,74
G,"Classics, Comedy, Drama, Romance",95,Fresh,97,32,90
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",101,Fresh,85,13,63
R,"Horror, Mystery & Suspense, Western, Romance",95,Certified Fresh,88,49,74
R,Comedy,95,Fresh,63,8,49
R,"Action & Adventure, Drama",101,Rotten,56,9,44
PG,"Art House & International, Classics, Drama",183,Fresh,71,14,79
NR,"Classics, Comedy, Musical & Performing Arts, Romance",92,Fresh,97,38,91
R,"Classics, Cult Movies, Horror",90,Certified Fresh,97,66,88
NR,"Action & Adventure, Classics, Drama, Special Interest",119,Fresh,100,20,90
R,Action & Adventure,100,Fresh,70,20,55
R,"Action & Adventure, Drama",107,Rotten,50,6,63
R,"Action & Adventure, Drama, Mystery & Suspense",108,Rotten,21,14,29
R,"Action & Adventure, Drama, Mystery & Suspense",114,Certified Fresh,91,43,72
PG-13,"Classics, Comedy",107,Fresh,85,26,67
PG,"Drama, Mystery & Suspense",98,Fresh,77,22,59
PG,"Classics, Comedy, Drama",105,Fresh,100,34,89
NR,"Classics, Drama, Mystery & Suspense",111,Fresh,100,30,86
PG,"Action & Adventure, Art House & International, Classics, Drama, Mystery & Suspense",130,Fresh,64,14,64
R,"Classics, Horror, Mystery & Suspense",111,Certified Fresh,85,48,80
NR,"Classics, Drama, Science Fiction & Fantasy",134,Fresh,76,21,69
NR,"Classics, Comedy, Musical & Performing Arts",98,Fresh,93,28,83
R,"Comedy, Drama",120,Rotten,57,7,42
NR,"Classics, Drama",90,Fresh,86,7,43
R,"Comedy, Drama, Horror, Mystery & Suspense",89,Rotten,50,6,29
PG-13,"Classics, Comedy",98,Fresh,60,15,68
G,"Classics, Comedy, Kids & Family, Romance",127,Fresh,90,20,75
PG,"Classics, Comedy",99,Fresh,82,22,88
R,"Drama, Musical & Performing Arts, Romance",107,Fresh,85,26,65
G,"Animation, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",77,Fresh,80,35,80
R,Horror,93,Rotten,38,13,53
NR,"Classics, Drama, Horror",79,Certified Fresh,91,46,84
NR,"Classics, Drama, Horror, Science Fiction & Fantasy",110,Fresh,92,13,76
NR,"Comedy, Mystery & Suspense, Romance",113,Fresh,90,31,78
R,"Comedy, Horror, Science Fiction & Fantasy",92,Fresh,72,25,41
G,"Action & Adventure, Classics, Comedy, Musical & Performing Arts",112,Fresh,81,16,84
NR,"Cult Movies, Horror",90,Fresh,84,19,74
G,"Classics, Science Fiction & Fantasy",112,Certified Fresh,88,58,87
R,"Action & Adventure, Classics, Drama, Mystery & Suspense",92,Fresh,94,35,84
G,"Drama, Kids & Family",134,Fresh,85,13,79
PG,Horror,114,Certified Fresh,85,61,78
PG,"Action & Adventure, Comedy, Kids & Family, Musical & Performing Arts",114,Fresh,60,30,38
PG,"Action & Adventure, Drama, Mystery & Suspense",117,Fresh,79,24,75
PG,"Action & Adventure, Western",92,Fresh,80,5,53
R,"Classics, Drama, Mystery & Suspense",113,Fresh,92,24,79
PG,"Drama, Mystery & Suspense",123,Fresh,79,14,59
R,Drama,111,Rotten,50,12,44
NR,"Classics, Comedy, Drama",118,Fresh,100,10,77
PG,"Action & Adventure, Classics, Drama",118,Fresh,60,5,63
NR,"Action & Adventure, Classics, Drama",101,Fresh,100,9,80
NR,"Art House & International, Classics, Drama",91,Fresh,67,6,71
PG,"Classics, Comedy",90,Certified Fresh,90,70,85
PG,"Action & Adventure, Comedy, Drama, Science Fiction & Fantasy",107,Fresh,75,20,55
R,Horror,91,Rotten,45,20,35
R,Drama,106,Rotten,52,152,46
PG,"Horror, Science Fiction & Fantasy",102,Rotten,29,14,36
R,"Action & Adventure, Drama",95,Rotten,20,5,45
R,Horror,88,Fresh,67,6,49
NR,"Action & Adventure, Classics, Drama, Musical & Performing Arts",84,Fresh,100,30,84
PG-13,"Horror, Mystery & Suspense, Science Fiction & Fantasy",91,Fresh,62,13,30
PG,"Classics, Documentary, Drama, Special Interest, Romance, Faith & Spirituality",171,Fresh,88,17,73
PG,"Classics, Drama",128,Fresh,94,17,87
R,Action & Adventure,105,Rotten,25,12,28
NR,"Classics, Drama, Romance",146,Fresh,83,6,72
PG-13,Drama,128,Rotten,50,16,77
PG,"Classics, Drama, Mystery & Suspense",115,Certified Fresh,100,66,95
PG-13,Action & Adventure,114,Rotten,46,24,65
R,"Action & Adventure, Classics, Drama",106,Fresh,67,24,37
R,"Classics, Drama, Musical & Performing Arts, Romance",136,Certified Fresh,96,57,92
PG-13,"Action & Adventure, Science Fiction & Fantasy",89,Rotten,15,26,28
PG,"Art House & International, Drama",151,Fresh,67,12,91
PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",109,Rotten,52,33,71
R,"Action & Adventure, Drama, Mystery & Suspense, Romance",123,Rotten,38,16,54
R,"Comedy, Drama",117,Rotten,57,14,38
R,Comedy,99,Certified Fresh,96,47,72
R,"Action & Adventure, Mystery & Suspense",114,Rotten,37,43,66
G,"Action & Adventure, Animation, Kids & Family, Musical & Performing Arts, Romance",83,Rotten,54,28,81
R,"Action & Adventure, Drama, Science Fiction & Fantasy",103,Certified Fresh,89,64,84
PG,Comedy,94,Fresh,80,25,75
PG,"Drama, Sports & Fitness",119,Certified Fresh,94,62,69
PG,"Drama, Romance",138,Fresh,94,36,74
NR,"Animation, Classics, Kids & Family, Television",53,Fresh,95,20,84
PG-13,"Action & Adventure, Science Fiction & Fantasy",100,Rotten,44,18,32
R,"Action & Adventure, Comedy",107,Fresh,60,20,59
R,"Classics, Mystery & Suspense",81,Fresh,100,11,69
G,"Classics, Comedy, Drama, Romance",113,Fresh,92,37,89
NR,"Action & Adventure, Classics, Drama",97,Fresh,100,10,86
G,"Classics, Drama",128,Fresh,63,8,58
R,"Horror, Mystery & Suspense, Science Fiction & Fantasy",120,Fresh,76,33,64
R,"Classics, Drama",112,Fresh,78,23,79
PG,"Classics, Drama",94,Fresh,100,37,86
G,"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",86,Fresh,75,16,84
NR,"Action & Adventure, Classics, Drama, Romance",127,Fresh,100,12,87
PG,"Comedy, Science Fiction & Fantasy",85,Rotten,0,6,30
PG,"Drama, Horror, Mystery & Suspense",89,Rotten,56,9,56
G,"Classics, Drama",100,Fresh,73,15,77
PG,"Classics, Drama, Mystery & Suspense",108,Fresh,100,35,90
R,"Action & Adventure, Classics",100,Certified Fresh,88,40,68
G,"Classics, Comedy, Kids & Family, Science Fiction & Fantasy",101,Fresh,67,18,48
R,"Action & Adventure, Drama, Mystery & Suspense",97,Fresh,63,8,41
NR,"Classics, Comedy, Drama, Musical & Performing Arts, Romance",109,Fresh,89,9,85
PG-13,"Action & Adventure, Classics, Drama, Western",82,Fresh,100,16,67
PG,"Comedy, Kids & Family, Science Fiction & Fantasy",98,Rotten,58,36,67
PG,"Classics, Comedy, Drama",101,Fresh,93,30,87
NR,"Classics, Drama, Musical & Performing Arts",107,Fresh,89,9,70
R,Horror,88,Rotten,28,18,39
R,"Comedy, Drama, Mystery & Suspense, Romance",103,Fresh,67,6,85
PG,"Action & Adventure, Comedy, Romance",113,Fresh,80,20,71
PG,"Comedy, Science Fiction & Fantasy",97,Rotten,57,7,69
NR,"Action & Adventure, Drama, Science Fiction & Fantasy, Romance",117,Fresh,80,5,61
R,Comedy,102,Rotten,38,16,56
G,"Animation, Classics, Kids & Family, Science Fiction & Fantasy",75,Certified Fresh,88,42,80
NR,"Classics, Comedy, Drama, Musical & Performing Arts",84,Fresh,100,5,31
PG,"Action & Adventure, Mystery & Suspense",121,Fresh,79,39,83
PG,"Drama, Musical & Performing Arts",98,Rotten,10,10,91
PG-13,"Action & Adventure, Classics, Drama",184,Certified Fresh,95,57,87
PG,"Comedy, Science Fiction & Fantasy, Romance",111,Certified Fresh,90,41,
R,Comedy,101,Rotten,22,9,42
PG-13,"Action & Adventure, Comedy, Mystery & Suspense, Romance",101,Rotten,17,6,29
NR,"Action & Adventure, Cult Movies, Drama, Mystery & Suspense",100,Fresh,88,8,66
NR,"Action & Adventure, Classics, Drama, Western",100,Fresh,100,37,86
G,"Classics, Documentary, Drama, Mystery & Suspense",110,Fresh,90,20,68
R,"Comedy, Mystery & Suspense",117,Fresh,87,23,56
PG,"Classics, Drama",111,Fresh,100,20,77
PG,"Classics, Drama, Musical & Performing Arts",175,Certified Fresh,98,40,82
R,"Drama, Musical & Performing Arts, Romance",141,Rotten,36,36,64
G,"Animation, Classics, Comedy, Kids & Family, Mystery & Suspense",79,Certified Fresh,98,48,76
G,"Animation, Kids & Family, Musical & Performing Arts",73,Fresh,67,6,41
PG,"Classics, Comedy, Drama",129,Certified Fresh,93,59,95
PG,"Classics, Drama, Mystery & Suspense",96,Fresh,96,26,80
PG,"Classics, Drama",122,Certified Fresh,98,56,90
PG,"Action & Adventure, Classics, Drama, Mystery & Suspense",75,Fresh,100,8,63
PG-13,Comedy,98,Fresh,62,29,58
NR,"Action & Adventure, Classics, Drama",133,Fresh,82,11,63
PG,"Classics, Comedy, Drama",111,Fresh,78,23,73
R,"Drama, Horror, Mystery & Suspense",121,Fresh,69,16,58
NR,"Classics, Drama, Mystery & Suspense",99,Fresh,97,31,78
NR,"Classics, Drama, Horror, Mystery & Suspense",76,Fresh,83,6,80
R,"Classics, Drama",120,Fresh,75,16,72
NR,"Classics, Musical & Performing Arts, Romance",103,Fresh,100,26,87
G,"Action & Adventure, Kids & Family",126,Fresh,82,22,78
NR,"Classics, Drama, Romance",128,Fresh,100,11,84
NR,"Classics, Comedy, Drama, Romance",126,Fresh,86,22,74
R,"Action & Adventure, Drama, Mystery & Suspense",117,Fresh,71,7,34
R,Action & Adventure,112,Rotten,10,20,19
PG,"Comedy, Documentary, Drama, Special Interest",140,Fresh,60,10,74
NR,"Classics, Drama, Faith & Spirituality",146,Fresh,83,6,73
G,"Classics, Drama, Faith & Spirituality",219,Fresh,94,35,87
NR,"Classics, Comedy, Cult Movies, Horror, Mystery & Suspense",90,Fresh,71,14,62
R,Drama,108,Fresh,71,7,50
PG,"Classics, Horror, Science Fiction & Fantasy",93,Fresh,100,27,77
R,"Horror, Science Fiction & Fantasy",87,Fresh,88,24,59
NR,"Classics, Drama",95,Fresh,96,23,71
R,"Action & Adventure, Drama, Mystery & Suspense",122,Fresh,93,30,81
