rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
2,817,90,1,77,13,79
6,581,129,0,91,137,93
4,995,90,2,39,148,41
4,279,105,2,59,138,78
4,752,93,2,7,28,39
2,995,97,2,31,16,20
3,122,103,2,23,22,45
4,752,110,2,57,21,58
0,411,82,1,96,26,85
4,626,140,1,67,6,82
0,39,92,1,60,20,78
2,585,115,2,50,50,37
4,995,95,2,46,163,65
3,1019,116,1,63,151,76
6,489,112,0,76,155,82
6,103,87,2,52,42,75
6,752,89,2,56,9,42
6,1025,90,1,60,5,30
6,242,102,2,28,29,72
3,835,94,2,23,77,44
4,860,119,2,55,11,21
6,782,82,2,0,6,33
2,782,82,1,89,9,91
6,951,107,2,33,6,50
2,301,80,0,95,37,30
6,822,86,2,33,76,39
2,884,94,1,92,13,83
2,1033,,2,45,11,
2,940,77,1,67,6,50
2,884,96,1,100,15,76
3,301,98,2,14,93,34
6,752,101,2,55,169,53
3,752,101,1,72,18,63
6,557,108,2,36,36,51
4,998,117,2,19,140,46
4,951,127,0,99,301,86
2,884,88,1,91,23,37
6,752,99,2,22,161,38
6,860,109,1,88,8,31
6,995,99,2,19,16,74
2,940,75,1,100,11,92
2,626,100,2,57,14,75
4,946,104,0,92,119,95
4,995,99,2,34,134,40
2,557,89,1,77,35,73
6,997,98,1,71,87,47
3,951,82,1,67,15,52
6,1023,111,2,15,54,49
4,940,90,0,83,114,71
6,265,95,2,21,34,64
6,954,87,2,16,19,13
2,1064,79,2,56,16,43
6,299,112,2,55,85,54
3,557,121,0,88,95,80
6,557,91,1,83,29,51
6,951,109,2,16,110,23
4,860,90,2,59,132,79
4,334,119,0,83,185,91
6,995,106,2,20,185,30
2,725,112,1,86,7,89
2,160,134,1,86,21,87
6,786,93,1,63,49,72
6,752,84,2,22,37,25
6,1025,98,1,64,33,56
6,712,129,1,90,39,88
2,447,112,1,86,28,90
4,752,99,2,4,113,26
0,229,89,1,92,12,71
2,951,90,2,58,43,37
6,292,120,1,65,26,90
2,860,105,0,92,59,69
2,447,72,1,88,8,89
2,543,124,1,73,11,69
2,631,56,1,100,17,90
6,474,115,1,79,14,89
0,636,105,1,88,25,87
0,712,117,1,91,22,89
0,951,99,2,15,46,68
2,745,100,1,83,6,78
6,860,99,2,50,6,53
2,750,78,1,100,5,82
4,1006,123,2,26,193,75
6,752,109,0,82,214,71
0,59,204,0,100,61,97
6,129,151,2,25,16,55
0,641,105,1,87,31,76
2,951,100,1,80,10,
2,63,96,0,93,56,93
6,967,97,2,15,20,50
4,1009,102,2,11,117,34
2,691,71,1,93,14,63
0,183,88,1,100,14,77
6,830,96,1,66,91,61
2,940,92,1,78,9,75
2,97,109,2,32,19,38
2,951,115,0,78,40,66
2,1042,85,1,100,5,36
6,474,81,2,9,11,22
6,752,117,2,25,40,42
6,474,129,1,71,70,86
6,860,142,2,49,180,77
6,860,147,2,15,215,43
2,641,114,1,60,5,56
6,752,92,2,17,6,72
2,995,104,2,0,5,38
6,752,129,2,45,110,58
6,765,96,1,91,11,50
6,495,92,1,68,47,47
6,557,99,0,96,47,79
6,752,97,2,33,6,46
6,752,88,2,0,11,36
6,942,75,1,81,16,60
6,752,94,2,16,153,33
3,848,91,2,18,11,21
2,752,99,2,14,14,38
6,806,88,0,86,131,85
3,884,84,0,100,67,78
3,229,96,2,12,26,44
3,752,94,2,31,39,47
3,39,85,1,88,40,93
2,279,125,2,22,9,88
2,307,184,1,80,5,78
6,292,95,1,67,15,59
2,598,77,1,71,7,29
2,97,115,0,95,87,82
2,940,86,1,86,14,85
6,292,103,2,0,28,17
6,995,96,0,83,90,52
6,1025,89,2,20,5,21
2,140,97,1,83,6,79
6,959,93,0,82,138,74
6,292,93,2,19,57,37
3,1006,131,1,97,30,89
2,585,99,1,100,19,89
4,782,85,2,50,26,56
2,782,94,2,43,7,60
4,951,88,2,50,16,62
6,195,119,2,32,119,94
6,154,112,1,60,10,52
6,154,104,1,64,11,47
0,835,91,2,50,8,43
3,228,98,2,26,103,39
2,951,105,1,100,5,93
6,782,86,2,38,21,49
2,927,92,1,92,26,84
2,927,81,1,88,16,78
6,860,122,0,92,138,80
2,716,120,1,89,9,64
4,811,95,2,46,157,57
2,511,102,0,78,74,62
6,1033,97,2,57,7,33
4,752,114,2,50,127,45
6,951,103,1,62,21,89
1,951,101,0,78,218,75
6,618,110,2,59,34,52
0,750,118,1,97,33,81
6,997,100,2,4,24,36
4,811,98,2,53,15,56
4,195,114,1,66,151,54
4,252,110,0,79,134,65
4,72,90,2,13,8,15
6,97,107,1,87,23,71
2,54,90,2,0,10,32
6,279,131,1,74,27,71
4,68,111,0,90,93,84
6,954,94,2,20,5,50
4,1033,85,2,19,70,22
3,23,90,2,36,183,49
2,962,90,1,78,18,33
2,0,100,2,59,29,31
2,1078,120,2,36,33,28
2,1044,90,2,30,10,38
2,1025,120,2,15,13,24
2,1035,89,2,57,7,24
3,940,89,1,79,39,88
6,327,122,1,86,21,62
0,795,89,1,60,5,43
4,951,95,0,91,172,79
6,226,97,0,92,206,93
3,381,84,0,99,165,80
6,951,142,0,90,71,98
4,334,130,0,90,383,83
2,618,65,1,90,21,53
4,465,90,2,36,25,38
6,782,139,2,19,103,60
0,750,103,1,95,21,80
4,752,100,2,42,19,49
3,334,117,2,33,9,31
2,501,94,2,53,17,52
2,1025,93,1,100,11,38
6,279,139,2,50,24,79
3,682,105,1,100,5,79
2,940,92,1,86,14,75
6,951,80,2,56,9,51
2,146,45,1,95,21,95
3,23,86,2,27,63,35
4,292,129,1,69,242,77
4,327,128,1,60,222,77
0,959,68,1,100,8,58
0,1064,76,1,80,5,66
3,167,60,1,75,8,61
2,884,117,0,98,40,81
6,951,96,0,75,67,57
4,811,95,2,40,60,55
6,752,93,2,44,95,34
6,860,85,1,91,32,73
4,782,106,2,40,40,52
2,995,117,2,20,5,
3,752,95,2,11,19,52
6,782,104,2,58,131,59
6,811,97,1,66,41,62
4,860,105,2,44,112,79
6,811,95,1,61,51,41
2,730,62,2,17,6,21
6,103,86,1,96,26,67
3,1048,96,1,70,20,64
2,995,83,1,60,10,59
4,987,105,0,91,44,90
4,923,121,0,86,125,74
3,973,100,2,44,9,70
6,963,145,0,85,87,93
6,293,133,2,44,16,73
6,97,119,1,60,5,66
2,679,52,1,72,18,78
6,1006,111,2,55,131,61
6,123,125,2,59,37,69
2,811,104,2,21,14,50
2,884,96,0,100,61,79
6,811,108,1,71,14,87
6,951,90,2,29,45,38
2,689,101,1,94,18,82
2,899,78,2,58,12,64
6,996,91,2,50,8,53
2,54,119,1,71,7,57
6,832,110,2,24,21,30
2,712,79,1,89,9,48
0,720,162,2,43,7,75
2,447,90,1,100,6,92
2,940,93,1,100,39,68
6,292,87,1,67,162,65
6,951,124,1,82,11,76
2,487,92,1,93,28,89
6,292,125,2,47,148,80
3,268,99,1,90,21,88
2,641,97,1,100,29,91
6,811,116,1,60,153,58
6,557,121,0,99,216,91
6,486,89,2,50,6,
2,906,85,1,74,34,75
3,840,110,2,38,13,54
6,995,104,1,89,9,81
6,951,21,0,98,167,92
3,234,89,2,46,101,32
6,279,121,1,67,45,80
2,884,91,1,94,17,48
4,579,90,0,90,48,80
6,279,95,2,19,16,91
2,557,132,2,50,8,81
3,292,147,2,50,8,33
3,835,92,2,16,63,25
6,279,78,2,33,9,51
2,279,86,2,0,5,24
1,951,131,2,22,54,37
2,945,90,1,67,6,61
3,389,93,0,88,204,90
3,395,93,0,89,236,69
3,395,92,2,41,211,52
3,28,93,2,58,196,54
6,822,86,2,14,7,31
2,1025,82,2,22,18,27
4,1064,91,2,9,43,22
2,923,105,1,85,27,84
2,471,85,1,68,31,62
6,560,95,2,58,26,78
2,782,91,1,67,9,58
6,997,97,2,11,47,18
6,292,121,0,92,264,85
6,279,122,1,63,274,65
2,927,89,1,91,23,88
4,940,123,0,92,216,87
2,951,96,0,90,41,77
2,947,98,0,93,67,86
6,811,90,2,11,9,29
6,995,106,0,82,217,70
0,862,87,1,100,14,37
6,782,97,1,100,5,75
2,495,92,1,67,9,82
6,811,127,0,97,230,78
4,752,,1,61,38,32
2,752,98,0,85,105,62
6,1035,99,2,59,70,58
4,1066,106,0,73,233,67
2,579,171,2,50,8,53
6,951,91,1,91,11,
6,951,161,0,83,270,69
6,1033,118,0,96,93,95
6,995,100,2,22,18,38
6,310,125,2,31,100,63
6,1033,94,2,10,60,35
6,1033,88,2,43,133,30
3,557,144,1,88,24,70
6,954,94,1,64,11,33
6,310,91,1,80,5,38
0,301,90,1,67,27,66
2,557,75,0,96,47,75
4,1023,98,2,38,16,47
2,661,117,1,100,5,69
2,716,142,2,13,8,19
6,806,133,2,48,128,33
6,752,122,0,92,250,86
4,308,133,1,76,33,80
6,782,106,2,22,18,70
2,557,122,2,55,33,57
3,782,113,2,44,32,77
2,995,105,0,76,58,51
4,68,84,2,0,19,17
4,814,117,2,51,158,35
6,995,106,2,25,61,13
6,87,105,1,91,11,89
6,995,121,0,90,71,81
4,782,106,2,43,21,57
3,1056,89,2,25,16,41
4,811,95,2,16,31,54
4,381,86,0,88,221,77
2,557,90,1,64,11,100
6,292,124,0,77,250,78
6,474,115,2,38,29,67
0,121,113,1,63,8,55
3,45,86,2,45,128,56
6,752,96,2,20,5,34
3,397,108,1,72,180,72
4,574,106,0,95,205,92
2,931,100,0,95,40,79
0,661,102,0,100,56,95
6,802,109,2,39,108,40
6,995,103,2,55,47,44
6,1025,97,2,15,88,31
6,1025,109,1,64,150,61
2,598,85,2,50,10,29
2,465,97,1,83,6,80
2,923,90,0,89,53,83
2,1033,120,1,65,20,39
3,845,100,1,72,25,65
3,752,106,2,7,30,61
2,951,87,1,68,19,75
2,899,88,1,92,13,88
3,782,119,0,77,132,78
4,203,117,1,65,98,66
6,959,93,1,86,35,72
6,782,123,1,60,176,52
2,428,82,1,100,32,85
4,216,101,2,36,39,36
6,782,112,1,88,32,71
2,940,97,1,90,10,80
2,561,88,2,17,6,38
3,752,93,1,87,39,85
4,329,123,2,41,116,32
4,862,107,2,23,13,58
4,1064,105,0,86,153,90
6,951,106,0,90,86,75
4,951,98,2,47,30,36
2,465,96,1,82,17,71
6,995,86,2,40,5,35
2,579,83,2,50,8,23
4,923,83,0,82,78,71
2,752,86,2,59,29,67
6,951,110,0,78,72,86
2,995,90,1,67,6,64
6,0,96,2,25,16,30
6,557,87,2,59,58,85
4,312,110,2,13,38,25
4,0,107,2,38,32,27
2,951,98,1,84,19,59
4,1033,106,2,9,85,43
2,557,100,1,60,5,48
3,329,107,1,71,211,46
2,884,76,1,100,24,84
4,327,145,0,92,370,86
4,1066,92,2,16,82,18
4,279,103,2,47,270,64
6,626,105,1,86,35,77
6,752,86,2,10,107,50
6,951,103,1,61,23,84
6,1064,99,2,20,5,55
3,835,93,2,20,5,31
6,752,90,2,35,26,47
6,782,123,1,84,32,89
6,752,104,2,0,5,36
3,835,78,2,0,5,62
2,752,100,1,91,23,56
6,1025,90,2,0,5,34
6,951,112,1,74,31,44
6,642,104,1,77,13,67
2,500,,2,41,32,61
6,782,125,2,13,8,70
6,782,97,1,63,32,89
4,614,90,1,70,33,50
2,940,95,1,71,28,66
2,1033,108,1,91,34,78
6,1025,88,1,82,22,60
6,1025,82,2,40,10,42
6,1025,80,2,13,8,30
2,557,104,2,48,97,32
2,97,89,1,87,23,76
6,752,95,1,64,129,56
6,995,99,2,21,33,61
6,292,95,2,23,60,37
2,806,65,1,97,31,72
3,835,89,2,15,101,54
4,782,90,0,84,114,71
6,1025,91,2,25,16,31
6,951,101,2,17,60,43
6,1034,105,1,68,127,80
6,294,90,0,77,44,52
4,1025,93,2,7,76,18
6,1064,88,2,36,121,51
6,822,82,2,55,20,35
4,816,99,1,62,50,77
6,951,134,0,96,52,93
6,465,102,1,89,9,65
6,834,96,0,86,139,63
6,997,106,2,11,27,28
6,995,93,2,12,34,55
2,860,96,1,73,11,52
6,327,84,0,92,131,74
4,804,103,2,0,8,18
6,598,90,2,38,8,31
6,1025,85,2,0,7,21
6,1025,84,2,40,15,44
6,1006,121,0,91,284,90
6,465,92,0,80,61,68
2,785,85,2,11,9,37
6,752,94,2,30,10,40
2,782,73,2,50,12,52
2,995,95,1,65,17,31
4,234,109,2,48,44,44
6,951,104,2,54,24,41
3,782,94,1,66,100,57
6,995,91,1,76,34,68
2,940,81,1,100,5,69
6,995,75,1,79,19,48
3,23,109,0,76,119,62
4,927,88,1,77,22,63
6,951,100,1,100,6,80
6,782,81,0,83,107,68
2,435,110,1,100,13,89
6,1025,90,2,18,22,30
6,752,84,1,66,35,44
6,557,90,1,100,9,60
4,817,88,1,83,30,82
3,195,96,1,80,30,85
3,195,101,2,17,6,44
6,203,109,2,30,158,62
5,782,92,2,38,8,19
3,389,,2,40,96,54
6,103,125,0,85,68,63
4,951,102,1,80,5,71
6,292,107,2,40,65,35
2,712,108,1,100,7,83
6,312,106,1,69,176,49
6,782,90,1,97,32,86
2,951,85,1,71,7,95
6,213,103,1,73,141,93
6,195,91,2,36,207,30
4,213,126,0,78,51,80
4,292,112,2,57,145,61
6,951,96,1,68,112,67
3,835,87,2,29,66,27
3,228,99,2,24,82,39
4,1006,127,2,40,91,68
4,557,104,2,22,88,47
6,1035,101,1,60,10,56
4,302,128,2,49,232,52
6,951,134,1,60,254,70
3,973,86,1,67,9,63
6,1073,126,0,95,242,72
0,160,117,1,100,5,52
4,951,98,2,40,10,92
6,110,107,1,82,38,77
2,940,90,1,91,23,76
4,860,93,2,54,37,68
2,944,87,1,96,23,85
4,195,96,2,6,16,49
2,951,89,2,30,10,76
4,752,96,1,69,36,63
6,752,121,1,82,22,64
2,951,110,1,75,16,28
6,860,90,2,38,8,45
2,884,87,1,88,17,74
6,730,99,2,55,11,51
2,951,71,1,82,17,
2,585,120,1,88,25,85
2,752,75,1,100,6,71
6,995,102,2,25,51,43
4,334,95,2,0,9,43
4,1000,120,1,66,206,59
6,176,112,2,43,7,71
6,0,94,2,14,7,9
3,995,101,1,90,20,82
2,667,99,1,100,5,67
2,334,93,2,0,5,24
6,782,90,0,78,97,50
6,782,84,1,67,6,
6,951,102,1,85,27,64
4,301,94,2,6,35,26
4,301,,1,70,460,64
2,474,90,1,67,12,71
4,987,117,2,57,205,56
3,716,139,2,17,6,56
6,334,104,1,66,47,49
0,689,136,1,82,11,76
2,782,93,2,50,12,37
2,811,97,1,92,12,70
6,782,104,2,50,6,42
2,782,89,2,57,30,15
6,830,97,1,80,10,59
6,752,90,2,6,34,31
6,782,97,2,40,5,28
4,811,93,1,81,37,80
0,632,120,0,97,58,94
3,951,112,1,69,16,87
6,951,82,2,54,37,36
2,689,113,1,82,11,86
2,752,76,1,70,27,50
2,782,98,2,9,11,36
6,860,92,0,82,50,65
6,811,110,1,71,7,55
6,292,107,1,71,28,41
2,474,75,0,96,55,75
2,951,106,0,83,65,72
2,959,86,2,40,5,60
4,816,112,2,15,116,48
6,923,113,1,86,28,77
2,951,122,0,81,75,47
2,474,106,1,78,9,83
4,811,100,1,61,109,72
2,944,90,2,43,14,60
6,811,106,2,39,28,52
6,474,113,1,89,36,69
4,860,123,1,72,170,69
3,160,114,1,100,12,77
6,1025,89,2,0,5,25
6,782,98,0,71,191,48
2,940,94,1,88,24,87
3,712,108,1,89,9,62
3,1010,104,1,61,18,88
4,997,114,1,62,26,60
3,441,86,1,60,15,30
4,752,95,2,21,19,58
6,951,108,1,63,76,63
4,1,72,1,64,11,72
3,39,92,1,76,21,39
0,657,96,1,86,7,47
2,733,99,1,91,23,71
4,951,138,2,21,72,73
2,142,70,2,36,11,28
2,558,86,1,83,6,82
4,752,95,0,74,117,79
6,951,107,0,96,226,80
3,862,95,2,6,105,16
3,752,93,2,6,34,19
6,103,94,1,88,25,89
2,690,156,1,86,14,80
2,529,104,1,85,26,50
3,557,96,0,98,41,87
3,424,93,0,99,92,92
2,139,86,1,80,10,70
4,1006,86,2,33,51,29
3,923,135,1,77,13,88
6,782,129,2,44,124,37
2,704,130,1,83,6,36
4,990,112,1,74,88,78
2,940,71,1,100,6,42
2,951,98,1,91,22,64
2,557,97,1,85,13,79
3,308,122,1,100,11,81
6,940,85,1,83,6,76
6,951,105,1,64,11,59
6,1006,151,1,76,33,85
2,1025,87,1,100,13,58
3,209,111,2,40,171,53
6,782,111,2,37,27,85
6,752,93,2,13,64,54
6,1025,101,2,24,79,31
6,995,83,2,37,38,47
6,862,105,0,93,288,70
2,927,112,1,72,18,59
4,752,101,2,14,22,33
2,557,142,1,89,9,40
6,752,86,2,18,100,51
4,923,93,0,84,74,79
3,306,106,2,45,105,75
4,830,85,2,4,48,26
2,585,109,1,100,7,81
2,940,77,1,96,27,88
2,923,108,0,98,45,90
0,699,174,0,84,67,91
6,995,85,0,75,106,66
6,84,102,1,91,22,78
2,884,84,1,100,9,
4,284,102,2,6,99,18
2,923,81,1,81,16,78
6,752,91,2,21,14,37
4,329,93,0,91,258,82
6,995,99,1,100,6,83
6,113,132,2,14,7,28
3,940,78,2,52,56,70
2,710,167,1,89,9,69
6,398,80,0,81,95,88
6,1035,89,0,80,51,51
2,782,138,1,60,5,82
2,689,91,1,91,11,78
6,292,95,2,38,8,50
6,847,144,2,38,98,41
2,805,80,2,50,8,53
6,951,123,1,60,235,75
4,1006,84,0,92,158,72
3,714,97,1,71,38,70
3,419,75,2,0,8,34
4,217,135,0,78,119,53
3,835,88,2,43,75,63
6,814,94,1,68,25,30
4,513,96,2,8,12,28
3,865,96,2,59,39,83
3,862,102,2,8,12,51
3,1073,90,2,18,11,37
6,951,90,2,0,8,40
4,782,130,2,53,167,60
2,884,79,1,80,5,64
3,995,112,0,89,61,81
4,973,114,2,55,31,82
2,940,112,2,57,14,51
3,28,90,2,14,22,37
2,752,104,1,78,18,
4,987,116,2,57,93,45
2,292,90,1,83,6,76
6,123,107,1,65,134,62
4,38,99,2,18,45,36
2,951,94,1,60,5,78
2,884,58,1,100,5,
6,951,82,2,56,32,63
2,752,100,2,17,36,28
2,585,105,1,100,8,92
6,959,103,2,40,5,29
6,279,107,2,15,13,51
6,292,99,2,50,8,25
2,557,95,2,41,17,33
6,1073,108,2,43,65,31
6,1066,93,2,9,33,18
6,1009,111,2,33,6,17
4,0,150,1,63,347,61
4,782,115,2,55,11,49
6,327,115,0,94,63,76
4,327,125,2,4,69,16
6,752,98,2,25,8,40
6,0,102,2,0,16,35
3,279,135,2,40,214,60
2,884,80,1,92,24,85
6,97,102,2,29,7,55
2,195,71,1,100,5,89
4,474,100,2,20,5,37
4,329,152,2,12,51,38
3,752,92,2,35,63,45
2,649,86,1,92,13,76
2,995,114,1,75,8,25
4,334,130,0,90,417,95
4,301,133,0,92,378,87
3,46,100,0,97,370,93
2,599,82,2,22,9,12
4,329,121,0,90,243,67
4,334,127,0,93,272,82
4,329,139,1,63,256,51
4,1064,89,2,13,8,10
2,341,137,1,100,5,52
3,301,97,0,80,146,63
3,242,103,2,32,25,56
2,951,96,2,43,28,42
6,860,92,2,13,8,50
2,947,82,1,100,5,89
6,951,86,2,16,32,32
6,1064,100,2,42,12,38
2,940,93,1,85,34,84
2,884,79,2,40,10,62
3,849,82,1,80,5,52
3,160,150,1,85,20,74
0,407,83,1,70,128,76
6,1025,96,2,20,5,26
4,951,106,2,33,27,76
0,716,124,1,81,21,90
2,1033,85,2,25,8,10
2,946,95,1,82,11,80
4,959,116,0,77,294,79
2,951,116,2,46,13,39
3,396,90,1,69,128,78
4,782,86,2,55,11,72
6,995,129,0,97,357,93
6,752,97,2,21,61,28
2,1043,109,0,85,54,70
6,752,84,2,55,11,27
6,69,93,1,67,190,38
6,951,111,1,88,24,81
6,557,102,0,94,99,93
0,927,142,1,88,17,79
2,923,153,0,96,23,94
3,557,112,0,88,43,66
2,951,112,1,78,9,100
6,782,101,2,37,79,75
6,752,117,0,95,249,78
6,292,127,1,66,133,75
4,195,80,2,8,40,31
3,231,88,0,93,127,46
3,318,100,0,75,135,38
3,231,82,2,45,143,25
3,232,89,2,22,59,37
3,195,94,2,12,90,40
3,327,125,0,79,52,76
3,286,101,1,60,10,55
6,767,99,1,75,12,54
6,557,81,0,93,151,81
2,1033,90,1,63,24,37
2,465,98,1,80,5,
4,1006,110,2,44,39,68
3,1064,93,2,44,9,40
4,752,101,2,31,42,55
2,195,106,2,14,21,45
4,752,102,0,77,187,78
6,811,105,1,64,127,78
2,626,92,1,95,22,86
6,1025,88,2,37,51,27
6,1025,96,0,74,65,62
2,133,120,1,97,34,93
6,97,135,2,50,74,41
6,822,90,2,14,21,18
6,279,87,0,91,54,94
2,951,130,1,88,33,54
6,782,94,2,36,107,46
6,940,118,0,79,107,78
3,923,108,0,91,92,89
3,1059,108,2,6,17,47
6,279,86,2,56,16,43
4,1006,107,2,33,15,49
2,945,141,1,86,14,89
6,951,104,1,83,12,70
6,995,149,1,71,14,41
3,1056,101,2,43,14,36
6,951,86,2,35,17,42
4,301,127,0,94,348,91
4,301,120,0,86,300,80
4,334,105,0,93,56,89
3,301,117,2,47,53,57
3,334,113,0,87,54,90
3,334,105,0,80,44,61
3,334,102,2,54,68,44
4,1073,131,0,84,284,89
3,247,118,0,85,41,81
4,334,116,2,37,164,49
0,329,136,2,42,38,42
3,334,106,2,22,46,24
3,329,109,0,81,54,83
3,301,125,0,93,120,96
3,881,131,2,53,223,59
3,883,143,1,66,250,56
4,301,140,0,80,295,66
3,301,133,0,81,91,94
4,334,136,0,93,418,86
4,301,152,0,91,454,44
6,465,109,1,64,70,80
3,1073,92,2,29,7,37
4,301,127,0,77,192,86
3,782,88,1,68,28,79
2,967,99,1,91,57,46
4,334,125,2,51,45,73
6,213,101,2,20,5,56
2,782,105,0,89,44,68
4,1010,115,1,84,31,69
2,951,106,0,99,112,84
2,1042,98,1,73,22,55
3,951,110,2,50,10,33
6,258,129,1,63,63,70
6,1073,92,2,33,6,12
6,313,105,2,50,6,19
4,203,100,1,62,193,49
3,670,91,1,83,6,77
4,811,96,0,90,80,66
4,557,110,0,87,99,70
6,860,105,1,100,5,58
6,940,107,0,92,93,73
6,752,105,0,86,116,70
2,1064,104,2,37,27,17
2,626,123,1,80,5,78
6,292,95,2,0,12,74
6,279,87,2,14,14,83
6,959,120,2,23,107,36
6,1006,97,2,24,46,60
6,474,90,0,94,159,89
2,557,107,1,92,25,73
2,927,45,1,100,8,33
4,752,106,2,0,5,52
6,998,99,2,27,124,70
2,951,99,2,24,17,24
4,752,94,2,14,7,24
2,884,95,1,92,12,100
6,782,102,1,69,13,40
3,752,88,2,40,15,55
3,990,93,2,0,25,39
2,943,97,1,95,22,79
6,474,111,2,51,43,72
6,1006,118,2,51,51,75
4,752,85,2,9,103,39
4,951,98,2,20,10,78
2,951,118,2,13,8,33
2,130,77,1,100,27,92
4,361,126,2,59,91,68
6,557,96,1,83,29,54
2,160,84,1,100,15,86
3,782,117,1,70,30,89
3,618,92,1,60,5,32
3,946,92,2,54,48,70
2,557,87,1,60,10,30
6,497,78,2,12,17,49
2,752,102,1,65,20,78
2,599,119,1,77,13,51
3,946,87,0,81,80,93
4,752,108,2,22,9,46
4,951,103,2,20,105,83
4,1006,97,2,27,63,76
4,990,107,2,47,120,64
4,990,112,2,42,52,57
4,990,98,2,42,96,68
6,1033,89,1,88,32,65
6,1025,93,2,0,5,34
4,808,93,2,26,172,30
2,1038,193,1,61,18,63
6,1064,90,2,32,22,21
6,1025,88,2,13,8,22
6,1025,94,2,47,17,55
4,1044,180,2,50,10,46
2,769,87,1,100,12,91
4,782,125,2,45,89,75
3,811,108,1,88,8,64
2,489,97,2,8,12,64
6,951,123,0,86,306,73
6,884,120,0,77,77,57
2,940,70,1,100,6,84
2,752,73,1,100,10,73
2,949,112,1,77,30,64
6,940,144,0,91,75,89
2,923,130,2,40,5,73
6,292,109,2,29,7,39
4,782,103,2,31,99,73
6,954,102,2,22,90,63
4,951,99,0,85,199,85
2,927,77,1,100,5,93
4,860,110,1,62,13,78
6,848,95,1,73,26,84
4,951,102,0,92,64,81
3,995,91,2,57,7,50
6,827,91,2,11,9,65
6,1033,87,1,67,21,30
3,752,101,2,0,7,28
2,884,91,1,89,9,62
6,752,111,1,67,15,75
6,1033,99,1,67,104,70
0,389,64,2,20,5,51
6,560,86,2,41,22,40
6,959,98,1,69,196,60
2,923,84,1,67,27,47
6,292,96,2,20,20,34
2,940,90,1,100,8,82
3,782,92,2,36,58,66
4,951,114,2,25,89,82
6,995,105,2,49,97,21
3,279,93,1,67,6,40
6,752,99,1,90,10,34
6,951,97,2,15,48,45
6,951,129,2,10,73,85
6,951,114,2,59,86,87
6,951,111,1,65,142,26
2,923,99,1,97,36,98
4,195,88,2,8,26,21
2,951,100,1,76,17,37
6,1042,86,2,42,33,21
4,884,108,0,94,141,79
3,389,87,1,66,136,62
2,276,95,1,86,21,70
6,579,108,1,73,15,48
2,455,90,1,92,12,60
6,811,94,2,28,82,58
2,706,93,1,71,7,66
6,782,88,2,53,89,68
6,987,147,0,88,237,91
0,286,111,0,96,91,91
3,860,91,2,36,11,58
6,951,114,1,75,8,83
6,220,91,2,38,8,58
2,821,96,2,48,21,44
2,730,89,1,88,8,66
2,564,88,2,0,15,9
2,551,130,1,92,36,93
2,712,80,1,80,5,66
6,465,99,1,80,5,59
6,752,90,1,74,23,81
4,995,96,2,52,21,83
3,716,105,1,75,8,59
2,811,83,1,63,8,
2,693,87,1,86,7,33
3,761,94,1,63,8,33
3,712,116,1,100,10,73
3,342,99,2,16,58,52
3,923,89,1,77,31,74
6,752,87,2,2,46,35
2,995,100,2,40,5,52
6,1033,86,2,6,17,63
4,293,109,2,23,40,40
2,995,97,0,94,95,65
4,811,113,0,72,174,85
6,474,95,1,96,24,88
6,995,112,2,41,68,24
6,327,95,2,0,34,19
2,718,106,1,86,7,81
6,1064,109,2,41,124,34
2,648,99,1,100,9,74
2,954,107,1,100,5,
2,329,89,2,57,7,15
2,951,83,1,75,8,15
6,951,118,2,56,9,46
6,54,92,1,80,5,82
4,334,97,2,5,61,18
6,292,109,2,36,152,58
6,951,97,1,64,14,44
2,574,85,2,41,27,37
6,292,95,2,40,5,17
3,289,94,1,67,24,70
6,242,95,1,88,16,63
4,782,83,2,10,10,56
2,557,82,1,100,8,82
6,327,101,2,17,23,35
3,571,89,1,80,5,83
6,752,102,1,86,36,79
6,806,115,2,12,69,24
3,195,94,2,20,15,52
2,884,107,0,100,47,57
6,951,119,0,90,188,80
2,940,113,1,100,17,62
2,474,108,1,94,18,92
2,782,84,2,30,33,52
3,234,85,1,67,96,41
3,234,75,0,81,123,41
4,752,97,2,30,27,52
6,195,105,2,42,209,79
6,806,85,0,73,91,54
6,1006,84,1,63,8,64
6,782,96,2,57,44,68
4,752,119,1,61,158,35
6,830,86,2,25,8,51
2,860,160,2,50,6,50
6,834,93,1,69,13,45
6,216,135,1,89,38,74
3,752,94,2,20,15,38
2,557,103,1,82,22,66
2,951,94,1,94,36,66
6,959,93,2,55,11,47
6,959,113,2,33,6,38
6,782,97,0,88,152,82
2,951,99,2,25,8,22
2,997,112,2,21,52,33
6,879,90,1,83,6,52
6,327,90,2,0,7,28
3,234,90,2,15,13,32
4,782,97,2,50,8,31
6,782,87,2,0,10,22
6,752,105,2,28,247,25
6,581,103,1,86,7,75
4,329,110,2,22,216,47
2,995,110,1,100,7,84
6,327,117,2,57,35,54
2,693,114,1,65,20,83
4,782,108,2,43,7,36
4,557,105,1,73,212,68
4,782,81,2,28,75,42
2,995,106,2,36,11,35
6,213,106,2,34,29,74
4,0,123,2,27,366,59
6,1080,91,1,88,8,69
4,2,121,1,78,9,58
6,341,120,2,56,55,57
2,141,91,1,100,33,89
4,279,96,0,86,334,84
4,292,118,2,59,173,49
3,30,114,1,77,22,88
